,0,1
0,/data,"{""sample_key"":""6600025_50"",""timestamp0"":6600025,""timestamp"":50,""stroke_id"":133,""xyp"":[0.4448278900375938,0.39037649972098215,0.016047077922077855],""rel_xyp"":[-0.0024377349624061795,0.002498081752232151,0.00008116883116885548],""rel_xyp_lp"":[-0.00003926427250776146,0.00004288289320219604,0.00003493067706870861],""xyp_sg"":[-0.000016036003217,0.000017412428861,0.000011205914234],""s"":0.0023671630235685506,""angle"":2.3150670169283143,""da"":0,""segment_id"":0}"
1,/data,"{""sample_key"":""6600025_60"",""timestamp0"":6600025,""timestamp"":60,""stroke_id"":133,""xyp"":[0.44426006422305725,0.39090837751116075,0.015803571428571285],""rel_xyp"":[-0.0030055607769427506,0.003029959542410754,-0.00016233766233771443],""rel_xyp_lp"":[-0.00012041095486683337,0.00013054280776047153,0.00007741566516762916],""xyp_sg"":[-0.000041280192818,0.00004441668716,0.000021436686438],""s"":0.00606374176343334,""angle"":2.319610953310536,""da"":0,""segment_id"":0}"
2,/data,"{""sample_key"":""6600038_70"",""timestamp0"":6600038,""timestamp"":70,""stroke_id"":133,""xyp"":[0.4409318066801617,0.3931227463942308,0.014851398601398386],""rel_xyp"":[-0.0063338183198383136,0.005244328425480782,-0.0011145104895106134],""rel_xyp_lp"":[-0.0002924623534733885,0.000313830806641522,0.00013828671963450373],""xyp_sg"":[-0.00008892405458,0.000094297625765,0.000033457599784],""s"":0.012961299976415487,""angle"":2.326874645052496,""da"":0,""segment_id"":0}"
3,/data,"{""sample_key"":""6600051_80"",""timestamp0"":6600051,""timestamp"":80,""stroke_id"":133,""xyp"":[0.43549943066801633,0.3965876652644231,0.01356643356643331],""rel_xyp"":[-0.01176619433198367,0.008709247295673073,-0.00239947552447569],""rel_xyp_lp"":[-0.000599013495731235,0.0006319566924830405,0.0002010295631059736],""xyp_sg"":[-0.000168091894011,0.000173814769369,0.000041510065785],""s"":0.024179838478162737,""angle"":2.3394579313256765,""da"":0,""segment_id"":0}"
4,/data,"{""sample_key"":""6600051_90"",""timestamp0"":6600051,""timestamp"":90,""stroke_id"":133,""xyp"":[0.4326923076923079,0.39832481971153844,0.013784965034964847],""rel_xyp"":[-0.014573317307692124,0.010446401742788436,-0.0021809440559441527],""rel_xyp_lp"":[-0.0010927721145839692,0.0011190634334218535,0.00023032565607549396],""xyp_sg"":[-0.000290236494038,0.000288045004709,0.000035889232095],""s"":0.04089097054476426,""angle"":2.359984130432965,""da"":0,""segment_id"":0}"
5,/data,"{""sample_key"":""6600064_100"",""timestamp0"":6600064,""timestamp"":100,""stroke_id"":133,""xyp"":[0.42980215713562786,0.4003155048076923,0.014003496503496384],""rel_xyp"":[-0.01746346786437214,0.01243708683894229,-0.0019624125874126153],""rel_xyp_lp"":[-0.0018563500290203895,0.0018140950424511818,0.00017578661315382907],""xyp_sg"":[-0.000471279141493,0.00044126418652,0.000005272399903],""s"":0.06456145223827733,""angle"":2.3890741761707335,""da"":0.017203593110086457,""segment_id"":0}"
6,/data,"{""sample_key"":""6600077_110"",""timestamp0"":6600077,""timestamp"":110,""stroke_id"":133,""xyp"":[0.42679998523954155,0.4027146559495192,0.014248251748251615],""rel_xyp"":[-0.020465639760458454,0.014836237980769218,-0.0017176573426573843],""rel_xyp_lp"":[-0.0030138069587620215,0.00277056957369883,-0.000012120473247510921],""xyp_sg"":[-0.000730243802536,0.000637370045297,-0.000058012363297],""s"":0.0969276320655847,""angle"":2.4239997286009385,""da"":0.024386641194194203,""segment_id"":0}"
7,/data,"{""sample_key"":""6600090_120"",""timestamp0"":6600090,""timestamp"":120,""stroke_id"":133,""xyp"":[0.4236857920040488,0.4055926983173077,0.014576048951048769],""rel_xyp"":[-0.023579832995951178,0.01771428034855771,-0.0013898601398602307],""rel_xyp_lp"":[-0.004702678137554947,0.004047457444750414,-0.00035534715415255606],""xyp_sg"":[-0.001081632915884,0.000878234568518,-0.000151568921865],""s"":0.1393278766817223,""angle"":2.4596059650865616,""da"":0.030431166568974377,""segment_id"":0}"
8,/data,"{""sample_key"":""6600090_130"",""timestamp0"":6600090,""timestamp"":130,""stroke_id"":133,""xyp"":[0.420470120614035,0.40899658203125,0.015056818181818],""rel_xyp"":[-0.026795504385965008,0.0211181640625,-0.000909090909091],""rel_xyp_lp"":[-0.007011581922365455,0.005683184120865825,-0.0008246231518898118],""xyp_sg"":[-0.001523541519418,0.0011603734456,-0.000258999352809],""s"":0.19151097343609647,""angle"":2.490690415777555,""da"":0.03319443596050081,""segment_id"":0}"
9,/data,"{""sample_key"":""6600103_140"",""timestamp0"":6600103,""timestamp"":140,""stroke_id"":133,""xyp"":[0.417320344129555,0.41258826622596156,0.016324300699300305],""rel_xyp"":[-0.029945280870445012,0.024709848257211564,0.00035839160839130565],""rel_xyp_lp"":[-0.009924086041927434,0.007674907738237782,-0.0013359537337002785],""xyp_sg"":[-0.002027665497735,0.001472132047638,-0.000351453578332],""s"":0.25057134984646146,""angle"":2.5136141584204794,""da"":0.031577065167610885,""segment_id"":0}"
