,0,1
0,/feat,"{""sample_key"":""8741562_50"",""s"":4.572627453729267e-9,""da"":0.006928502153374316,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
1,/feat,"{""sample_key"":""8741586_60"",""s"":3.360038379742836e-8,""da"":0.006928502153374316,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
2,/feat,"{""sample_key"":""8741586_70"",""s"":1.762801062661334e-7,""da"":0.006928502153374316,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
3,/feat,"{""sample_key"":""8741586_80"",""s"":6.969691847970546e-7,""da"":0.0075760856413783495,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
4,/feat,"{""sample_key"":""8741599_90"",""s"":0.0000021618889110421667,""da"":0.008790475678584764,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
5,/feat,"{""sample_key"":""8741613_100"",""s"":0.000005448325671845035,""da"":0.011011195844708,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
6,/feat,"{""sample_key"":""8741633_110"",""s"":0.000011530054351048686,""da"":0.014497294526108706,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
7,/feat,"{""sample_key"":""8741633_120"",""s"":0.00002112325251448831,""da"":0.01921376891251836,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
8,/feat,"{""sample_key"":""8741650_130"",""s"":0.00003438155322687911,""da"":0.02488057090018686,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
9,/feat,"{""sample_key"":""8741650_140"",""s"":0.00005072366071985386,""da"":0.03118250231523334,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
10,/feat,"{""sample_key"":""8741667_150"",""s"":0.00006877510812007697,""da"":0.038030979683487454,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
11,/feat,"{""sample_key"":""8741667_160"",""s"":0.00008647065785204303,""da"":0.04570248523913917,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
12,/feat,"{""sample_key"":""8741681_170"",""s"":0.00010149061106453775,""da"":0.05469800178934209,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
13,/feat,"{""sample_key"":""8741697_180"",""s"":0.00011210554300935808,""da"":0.06528624116276346,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
14,/feat,"{""sample_key"":""8741697_190"",""s"":0.00011804395272329534,""da"":0.07693179815766416,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
15,/feat,"{""sample_key"":""8741711_200"",""s"":0.00012065134233369512,""da"":0.0880969021493947,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
16,/feat,"{""sample_key"":""8741732_210"",""s"":0.00012202581761702431,""da"":0.09687539642715703,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
17,/feat,"{""sample_key"":""8741732_220"",""s"":0.00012368246162126922,""da"":0.10227818915322012,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
18,/feat,"{""sample_key"":""8741745_230"",""s"":0.00012564433756349723,""da"":0.10527359146925527,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
19,/feat,"{""sample_key"":""8741745_240"",""s"":0.00012649714917250466,""da"":0.10871888654949485,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
20,/feat,"{""sample_key"":""8741765_250"",""s"":0.00012440858484381677,""da"":0.11606171925944456,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
21,/feat,"{""sample_key"":""8741765_260"",""s"":0.0001185933726688468,""da"":0.12935256902254932,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
22,/feat,"{""sample_key"":""8741779_270"",""s"":0.00011027979916994996,""da"":0.14726045281793598,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
23,/feat,"{""sample_key"":""8741799_280"",""s"":0.00010244770046223322,""da"":0.14726045281793598,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
24,/feat,"{""sample_key"":""8741799_290"",""s"":0.00009851898563070621,""da"":0.14726045281793598,""segment_id"":107,""min_dtw"":0.07398455359128002,""min_dtw_id"":""1""}"
25,/feat,"{""sample_key"":""8741813_300"",""s"":0.00010088638441075232,""da"":0.12463787565899931,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
26,/feat,"{""sample_key"":""8741833_310"",""s"":0.00011007871214818782,""da"":0.12463787565899931,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
27,/feat,"{""sample_key"":""8741833_320"",""s"":0.00012483805240964894,""da"":0.12463787565899931,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
28,/feat,"{""sample_key"":""8741847_330"",""s"":0.000142857237418539,""da"":0.10080087076650118,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
29,/feat,"{""sample_key"":""8741847_340"",""s"":0.00016163981137015283,""da"":0.0817978748360282,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
30,/feat,"{""sample_key"":""8741867_350"",""s"":0.00017909336084528466,""da"":0.06803551068947755,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
31,/feat,"{""sample_key"":""8741867_360"",""s"":0.00019378988788904143,""da"":0.05790094675125723,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
32,/feat,"{""sample_key"":""8741880_370"",""s"":0.0002049037251747721,""da"":0.049465246630658266,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
33,/feat,"{""sample_key"":""8741897_380"",""s"":0.00021191510578313666,""da"":0.04137847166360942,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
34,/feat,"{""sample_key"":""8741897_390"",""s"":0.00021438425630039662,""da"":0.03312460048207211,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
35,/feat,"{""sample_key"":""8741910_400"",""s"":0.00021200471341546902,""da"":0.024905333790985085,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
36,/feat,"{""sample_key"":""8741930_410"",""s"":0.0002047849920243471,""da"":0.017349763275731817,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
37,/feat,"{""sample_key"":""8741930_420"",""s"":0.0001931525514122391,""da"":0.011194489138350833,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
38,/feat,"{""sample_key"":""8741943_430"",""s"":0.00017792136895822215,""da"":0.007009889536742697,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
39,/feat,"{""sample_key"":""8741968_440"",""s"":0.00016014770731071051,""da"":0.004992878807362128,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
40,/feat,"{""sample_key"":""8741968_450"",""s"":0.00014095629680233192,""da"":0.0048409956351150585,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
41,/feat,"{""sample_key"":""8741968_460"",""s"":0.00012143000333080656,""da"":0.005731565457341603,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
42,/feat,"{""sample_key"":""8741988_470"",""s"":0.00010253945399926445,""da"":0.006420970079670962,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
43,/feat,"{""sample_key"":""8741988_480"",""s"":0.00008506248715647749,""da"":0.005453899011258034,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
44,/feat,"{""sample_key"":""8742001_490"",""s"":0.00006953619149747451,""da"":0.0014626689301742712,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
45,/feat,"{""sample_key"":""8742026_500"",""s"":0.000056282519945987274,""da"":-0.006440623832857095,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
46,/feat,"{""sample_key"":""8742026_510"",""s"":0.000045461227857664056,""da"":-0.01817464509358427,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
47,/feat,"{""sample_key"":""8742026_520"",""s"":0.00003708985758821932,""da"":-0.03231017029151381,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
48,/feat,"{""sample_key"":""8742039_530"",""s"":0.0000310183314172611,""da"":-0.04634423041491359,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
49,/feat,"{""sample_key"":""8742060_540"",""s"":0.000026893156168452768,""da"":-0.05794280745374916,""segment_id"":108,""min_dtw"":0.2938188746345021,""min_dtw_id"":""34""}"
