,0,1
0,/data,"{""sample_key"":""4514126_50"",""timestamp0"":4514126,""timestamp"":50,""stroke_id"":15,""xyp"":[0.396912691885965,0.47259521484375,0.01385459710743825],""rel_xyp"":[0,0,0.00328641528925625],""rel_xyp_lp"":[0,0,0.0003024819507993996],""xyp_sg"":[0,0,0.000094889473985],""s"":0,""angle"":0,""da"":0,""segment_id"":0}"
1,/data,"{""sample_key"":""4514126_60"",""timestamp0"":4514126,""timestamp"":60,""stroke_id"":15,""xyp"":[0.396912691885965,0.47259521484375,0.01391916322314075],""rel_xyp"":[0,0,0.00335098140495875],""rel_xyp_lp"":[0,0,0.000648694569677962],""xyp_sg"":[-5.25e-10,3.514286e-9,0.000180153365363],""s"":3.5532845495113393e-7,""angle"":1.719089870765264,""da"":0,""segment_id"":0}"
2,/data,"{""sample_key"":""4514139_70"",""timestamp0"":4514139,""timestamp"":70,""stroke_id"":15,""xyp"":[0.3968981950067477,0.4726914625901442,0.01380244755244777],""rel_xyp"":[-0.000014496879217285041,0.00009624774639421796,0.0032342657342657698],""rel_xyp_lp"":[-4.936733220421451e-9,3.2775981636689116e-8,0.001162693488538365],""xyp_sg"":[-1.1235715e-8,7.461071e-8,0.000292287935736],""s"":0.000007545196709341199,""angle"":1.7202643971920522,""da"":0,""segment_id"":0}"
3,/data,"{""sample_key"":""4514139_80"",""timestamp0"":4514139,""timestamp"":80,""stroke_id"":15,""xyp"":[0.39675322621457465,0.4736539400540865,0.012054195804195464],""rel_xyp"":[-0.0001594656713903575,0.0010587252103365086,0.0014860139860134632],""rel_xyp_lp"":[-1.0159517942649442e-7,6.745111770435821e-7,0.001800396032774443],""xyp_sg"":[-8.6578574e-8,6.52521408e-7,0.00041208267794],""s"":0.00006582401061726458,""angle"":1.7027089454263873,""da"":0,""segment_id"":0}"
4,/data,"{""sample_key"":""4514152_90"",""timestamp0"":4514152,""timestamp"":90,""stroke_id"":15,""xyp"":[0.39690346659918985,0.47478543795072115,0.012089160839160385],""rel_xyp"":[-0.000009225286775160768,0.0021902231069711453,0.0015209790209783844],""rel_xyp_lp"":[-7.387349387591972e-7,0.000005629608356207739,0.002465058098209763],""xyp_sg"":[-3.6748213e-7,0.000003444310778,0.000508243858349],""s"":0.0003463859098074907,""angle"":1.6770867329958739,""da"":0,""segment_id"":0}"
5,/data,"{""sample_key"":""4514165_100"",""timestamp0"":4514165,""timestamp"":100,""stroke_id"":15,""xyp"":[0.39727247807017524,0.4759239783653846,0.012897727272726924],""rel_xyp"":[0.00035978618421023123,0.0033287635216345812,0.002329545454544923],""rel_xyp_lp"":[-0.000002903497418964509,0.000028168974692545176,0.0030304234751179974],""xyp_sg"":[-9.70078531e-7,0.000012866767975,0.000546089198906],""s"":0.0012903285259142057,""angle"":1.6460480693441735,""da"":-0.01892612670383592,""segment_id"":0}"
6,/data,"{""sample_key"":""4514178_110"",""timestamp0"":4514178,""timestamp"":110,""stroke_id"":15,""xyp"":[0.3978022731106616,0.47704139122596156,0.013850524475524307],""rel_xyp"":[0.0008895812246965673,0.004446176382211564,0.003282342657342306],""rel_xyp_lp"":[-0.000006873794676871196,0.00009944491326418595,0.003377373687296661],""xyp_sg"":[-0.000001483814231,0.000037156205508,0.000500981346704],""s"":0.00371858213896755,""angle"":1.6107096114509853,""da"":-0.027577044756434688,""segment_id"":0}"
7,/data,"{""sample_key"":""4514178_120"",""timestamp0"":4514178,""timestamp"":120,""stroke_id"":15,""xyp"":[0.39839532726045923,0.4782151442307692,0.014069055944055846],""rel_xyp"":[0.0014826353744942233,0.005619929387019218,0.0035008741258738454],""rel_xyp_lp"":[-0.000008335690135939067,0.0002713516590851128,0.003438058115398882],""xyp_sg"":[-7.5935716e-8,0.000087745131168,0.00037130372948],""s"":0.008774516402584526,""angle"":1.5716617388813812,""da"":-0.03284715346349004,""segment_id"":0}"
8,/data,"{""sample_key"":""4514190_130"",""timestamp0"":4514190,""timestamp"":130,""stroke_id"":15,""xyp"":[0.399071408991228,0.47949981689453125,0.014687500000000249],""rel_xyp"":[0.002158717105262997,0.00690460205078125,0.004119318181818248],""rel_xyp_lp"":[0.0000068208262740700126,0.0006072640639449942,0.0032323149892324],""xyp_sg"":[0.000007331628694,0.000176121451659,0.000184292061022],""s"":0.0176273987059294,""angle"":1.5291920928904597,""da"":-0.03701756106736209,""segment_id"":0}"
9,/data,"{""sample_key"":""4514203_140"",""timestamp0"":4514203,""timestamp"":140,""stroke_id"":15,""xyp"":[0.3998674194500671,0.4807269756610577,0.014978146853146922],""rel_xyp"":[0.0029547275641020887,0.00813176081730771,0.004409965034964922],""rel_xyp_lp"":[0.00006509795083476816,0.0011623241312518709,0.0028730726011081914],""xyp_sg"":[0.000027089487048,0.000308862974634,-0.000009451024198],""s"":0.031004866941866834,""angle"":1.4833130549748152,""da"":-0.04069875472992418,""segment_id"":0}"
10,/data,"{""sample_key"":""4514216_150"",""timestamp0"":4514216,""timestamp"":150,""stroke_id"":15,""xyp"":[0.4008215776821859,0.4819148137019231,0.01535402097902077],""rel_xyp"":[0.003908885796220896,0.009319598858173073,0.0047858391608387695],""rel_xyp_lp"":[0.00020219731338205302,0.0019629742450125187,0.0025301023819709954],""xyp_sg"":[0.000066590961069,0.000482906063553,-0.000151716565597],""s"":0.048747576587185044,""angle"":1.4337642352743716,""da"":-0.04422394362597931,""segment_id"":0}"
11,/data,"{""sample_key"":""4514229_160"",""timestamp0"":4514229,""timestamp"":160,""stroke_id"":15,""xyp"":[0.40197737432523606,0.4830885667067308,0.016053321678321464],""rel_xyp"":[0.005064682439271051,0.010493351862980782,0.005485139860139463],""rel_xyp_lp"":[0.0004547534748454835,0.002995948707295274,0.0023675781842905246],""xyp_sg"":[0.000132002780447,0.00068356160773,-0.000197010973352],""s"":0.06961904952009623,""angle"":1.3800341796282993,""da"":-0.04786829761222511,""segment_id"":0}"
12,/data,"{""sample_key"":""4514229_170"",""timestamp0"":4514229,""timestamp"":170,""stroke_id"":15,""xyp"":[0.40345342020917685,0.4842623197115385,0.016359265734266076],""rel_xyp"":[0.006540728323211842,0.011667104867788491,0.005791083916084076],""rel_xyp_lp"":[0.0008513005818762623,0.00421105181722638,0.0024863286790254777],""xyp_sg"":[0.000225919473451,0.000886900525074,-0.000129399661091],""s"":0.09152224592201144,""angle"":1.3213716156320083,""da"":-0.051891982986341845,""segment_id"":0}"
13,/data,"{""sample_key"":""4514243_180"",""timestamp0"":4514243,""timestamp"":180,""stroke_id"":15,""xyp"":[0.40511924342105243,0.4852992466517857,0.016323051948052145],""rel_xyp"":[0.008206551535087425,0.012704031808035698,0.005754870129870145],""rel_xyp_lp"":[0.0014073743613260614,0.0055353561978950085,0.0028961504215658683],""xyp_sg"":[0.000346233893652,0.001066065044142,0.000031373714592],""s"":0.11208802734703244,""angle"":1.2567657237317842,""da"":-0.05654872821284257,""segment_id"":0}"
14,/data,"{""sample_key"":""4514255_190"",""timestamp0"":4514255,""timestamp"":190,""stroke_id"":15,""xyp"":[0.406912463450292,0.4863993326822917,0.015871212121211998],""rel_xyp"":[0.009999771564326965,0.013804117838541685,0.005303030303029997],""rel_xyp_lp"":[0.00212711852386455,0.006892490149723511,0.003524342496233994],""xyp_sg"":[0.000487015029648,0.001198986894451,0.000237202475546],""s"":0.1294122564585092,""angle"":1.1849662019927738,""da"":-0.06208645224597106,""segment_id"":0}"
15,/data,"{""sample_key"":""4514268_200"",""timestamp0"":4514268,""timestamp"":200,""stroke_id"":15,""xyp"":[0.4088146297233465,0.48767794095552885,0.015017482517482153],""rel_xyp"":[0.011901937837381471,0.015082726111778855,0.004449300699300152],""rel_xyp_lp"":[0.003009750798867275,0.008220055187520236,0.0042479445695427645],""xyp_sg"":[0.000640998478048,0.001274374430068,0.000428581755841],""s"":0.14265024489537312,""angle"":1.1047590264768656,""da"":-0.06869557199421022,""segment_id"":0}"
16,/data,"{""sample_key"":""4514268_210"",""timestamp0"":4514268,""timestamp"":210,""stroke_id"":15,""xyp"":[0.41067286605937875,0.4890864445612981,0.014536713286712924],""rel_xyp"":[0.013760174173413742,0.016491229717548073,0.003968531468530923],""rel_xyp_lp"":[0.004056245474489856,0.009480584925453492,0.004930616220546325],""xyp_sg"":[0.00080224609701,0.001293994369917,0.000553325109649],""s"":0.152250459097655,""angle"":1.0158175764352568,""da"":-0.0763114775648421,""segment_id"":0}"
17,/data,"{""sample_key"":""4514281_220"",""timestamp0"":4514281,""timestamp"":220,""stroke_id"":15,""xyp"":[0.41254296347840735,0.4908963716947115,0.014645979020978847],""rel_xyp"":[0.015630271592442346,0.01830115685096151,0.004077797202796846],""rel_xyp_lp"":[0.005271628509374391,0.01066530762358458,0.0054518230613279425],""xyp_sg"":[0.00096740789013,0.001271172310226,0.000580022053327],""s"":0.15974220069133527,""angle"":0.920269511426477,""da"":-0.08421410501681315,""segment_id"":0}"
18,/data,"{""sample_key"":""4514294_230"",""timestamp0"":4514294,""timestamp"":230,""stroke_id"":15,""xyp"":[0.4143906566295545,0.4927227313701923,0.015083041958042076],""rel_xyp"":[0.01747796474358948,0.02012751652644229,0.004514860139860076],""rel_xyp_lp"":[0.006661228980656311,0.011792660855604584,0.005727327867001466],""xyp_sg"":[0.001134895370342,0.001226788619533,0.000503480318002],""s"":0.16712264414612968,""angle"":0.8242885976997242,""da"":-0.0905844723636488,""segment_id"":0}"
