,0,1
0,/data,"{""sample_key"":""7540812_50"",""timestamp0"":7540812,""timestamp"":50,""stroke_id"":251,""xyp"":[0.238349780701754,0.306182861328125,0.014453125000000126],""rel_xyp"":[0,0,0.003203125000000126],""rel_xyp_lp"":[0,0,0.00006359854143181351],""xyp_sg"":[0,0,0.000023326423616],""s"":0,""angle"":0,""da"":0,""segment_id"":0}"
1,/data,"{""sample_key"":""7540812_60"",""timestamp0"":7540812,""timestamp"":60,""stroke_id"":251,""xyp"":[0.238349780701754,0.306182861328125,0.015388257575757834],""rel_xyp"":[0,0,0.004138257575757835],""rel_xyp_lp"":[0,0,0.00016907904542547774],""xyp_sg"":[5.582143e-9,-3.428571e-9,0.000055012893426],""s"":6.550986152823863e-7,""angle"":-0.5507977421093235,""da"":0,""segment_id"":0}"
2,/data,"{""sample_key"":""7540825_70"",""timestamp0"":7540825,""timestamp"":70,""stroke_id"":251,""xyp"":[0.23850265688259076,0.30608896108774036,0.018076923076923393],""rel_xyp"":[0.00015287618083675847,-0.00009390024038463674,0.006826923076923393],""rel_xyp_lp"":[5.20600957789675e-8,-3.197656745043994e-8,0.0003816940273898353],""xyp_sg"":[9.0625001e-8,-5.5664284e-8,0.00011316704331],""s"":0.000010635508130542074,""angle"":-0.5508145965089257,""da"":0,""segment_id"":0}"
3,/data,"{""sample_key"":""7540825_80"",""timestamp0"":7540825,""timestamp"":80,""stroke_id"":251,""xyp"":[0.2392670377867746,0.3056194598858173,0.027779720279720324],""rel_xyp"":[0.0009172570850206063,-0.0005634014423077094,0.016529720279720325],""rel_xyp_lp"":[8.110668677833201e-7,-4.981768476685307e-7,0.0007558667778494831],""xyp_sg"":[7.08482105e-7,-3.94607156e-7,0.000209387086215],""s"":0.00008109634397872935,""angle"":-0.5081828820552711,""da"":0,""segment_id"":0}"
4,/data,"{""sample_key"":""7540838_90"",""timestamp0"":7540838,""timestamp"":90,""stroke_id"":251,""xyp"":[0.2406719171727397,0.3058682955228365,0.028946678321678385],""rel_xyp"":[0.0023221364709856973,-0.00031456580528849143,0.017696678321678386],""rel_xyp_lp"":[0.000006054410003530024,-0.000003340173232887779,0.001362126077735297],""xyp_sg"":[0.00000359885712,-0.00000167443568,0.000359174853656],""s"":0.0003969320775224869,""angle"":-0.43547860395488397,""da"":0,""segment_id"":0}"
5,/data,"{""sample_key"":""7540851_100"",""timestamp0"":7540851,""timestamp"":100,""stroke_id"":251,""xyp"":[0.24266985070850217,0.30683077298677885,0.02845716783216792],""rel_xyp"":[0.004320070006748167,0.0006479116586538547,0.01720716783216792],""rel_xyp_lp"":[0.000029282714842413275,-0.000013235205376398755,0.0023106432641806993],""xyp_sg"":[0.000013508889424,-0.000004777478807,0.000583247165196],""s"":0.0014328796084151425,""angle"":-0.33992673373992577,""da"":0.05370780092928372,""segment_id"":0}"
6,/data,"{""sample_key"":""7540864_110"",""timestamp0"":7540864,""timestamp"":110,""stroke_id"":251,""xyp"":[0.24537549552968954,0.30853975736177885,0.027600524475524465],""rel_xyp"":[0.007025714827935542,0.0023568960336538547,0.016350524475524465],""rel_xyp_lp"":[0.00010456041134158054,-0.00003466361381217462,0.0037527186583038857],""xyp_sg"":[0.000040351278585,-0.000009354493159,0.000900810118765],""s"":0.004142139816213424,""angle"":-0.22780236763190415,""da"":0.08142806060693884,""segment_id"":0}"
7,/data,"{""sample_key"":""7540864_120"",""timestamp0"":7540864,""timestamp"":120,""stroke_id"":251,""xyp"":[0.248920641447368,0.311004638671875,0.026988636363636],""rel_xyp"":[0.010570860745614002,0.00482177734375,0.015738636363636],""rel_xyp_lp"":[0.00029744918811132597,-0.0000599752248683294,0.005811031948638349],""xyp_sg"":[0.000100720193586,-0.000010692318028,0.001311804982834],""s"":0.01012861444661273,""angle"":-0.1057625172389904,""da"":0.10125169659555412,""segment_id"":0}"
8,/data,"{""sample_key"":""7540877_130"",""timestamp0"":7540877,""timestamp"":130,""stroke_id"":251,""xyp"":[0.2534278529858295,0.31469022310697115,0.026245629370629076],""rel_xyp"":[0.015078072284075483,0.008507361778846145,0.014995629370629076],""rel_xyp_lp"":[0.0007095132028028591,-0.00004973451985934959,0.008458232350403456],""xyp_sg"":[0.000217499822611,0.000004222946245,0.001776253455319],""s"":0.02175408148159895,""angle"":0.01941342142264942,""da"":0.11439482672560021,""segment_id"":0}"
9,/data,"{""sample_key"":""7540890_140"",""timestamp0"":7540890,""timestamp"":140,""stroke_id"":251,""xyp"":[0.25849780701754377,0.31934532752403844,0.026573426573426692],""rel_xyp"":[0.02014802631578977,0.013162466195913436,0.015323426573426693],""rel_xyp_lp"":[0.0014724480884601404,0.00008542545282669639,0.011436698704839907],""xyp_sg"":[0.000416832859628,0.000059460511693,0.002205803059042],""s"":0.04210524733527275,""angle"":0.14169241291315596,""da"":0.1210454082360717,""segment_id"":0}"
