,0,1
0,/data,"{""sample_key"":""690029_0"",""timestamp0"":690029,""timestamp"":0,""stroke_id"":22,""xyp"":[0.396347313596491,0.478729248046875,0.005795454545455],""rel_xyp"":[0,0,0],""rel_xyp_lp"":[0,0,0],""dx_dy"":[0,0],""s"":0,""angle"":0,""segment_id"":0}"
1,/data,"{""sample_key"":""690046_10"",""timestamp0"":690046,""timestamp"":10,""stroke_id"":22,""xyp"":[0.396347313596491,0.478729248046875,0.006631016042780882],""rel_xyp"":[0,0,0.0008355614973258822],""rel_xyp_lp"":[0,0,2.8454015100267117e-7],""dx_dy"":[0,0],""s"":0,""angle"":0,""segment_id"":0}"
2,/data,"{""sample_key"":""690101_20"",""timestamp0"":690101,""timestamp"":20,""stroke_id"":22,""xyp"":[0.3963529206539073,0.47878917347301136,0.007361570247933818],""rel_xyp"":[0.000005607057416312511,0.000059925426136364646,0.001566115702478818],""rel_xyp_lp"":[1.9094141712180463e-9,2.040686395473101e-8,0.000003259055189247671],""dx_dy"":[0,0],""s"":0,""angle"":0,""segment_id"":0}"
3,/data,"{""sample_key"":""690101_30"",""timestamp0"":690101,""timestamp"":30,""stroke_id"":22,""xyp"":[0.39637161084529493,0.4789889248934659,0.007847107438016546],""rel_xyp"":[0.000024297248803928362,0.00025967684659089496,0.0020516528925615457],""rel_xyp_lp"":[2.6565236631439563e-8,2.8391596649658873e-7,0.00001822215306073741],""dx_dy"":[0,0],""s"":0,""angle"":0,""segment_id"":0}"
4,/data,"{""sample_key"":""690101_40"",""timestamp0"":690101,""timestamp"":40,""stroke_id"":22,""xyp"":[0.39639030103668255,0.4791886763139204,0.008332644628099272],""rel_xyp"":[0.00004298744019154421,0.0004594282670454253,0.0025371900826442724],""rel_xyp_lp"":[1.7720861614666356e-7,0.0000018939170850562707,0.00006694258278857912],""dx_dy"":[0,0],""s"":0,""angle"":0,""segment_id"":0}"
5,/data,"{""sample_key"":""690101_50"",""timestamp0"":690101,""timestamp"":50,""stroke_id"":22,""xyp"":[0.39640899122807016,0.47938842773437496,0.008818181818182],""rel_xyp"":[0.00006167763157916006,0.0006591796874999556,0.003022727272726999],""rel_xyp_lp"":[7.646007014337273e-7,0.000008171669996529882,0.00018359424096629111],""dx_dy"":[1.7045006048429e-7,0.0000018216850214161304],""s"":0.0001829641915887091,""angle"":1.4775007050541205,""segment_id"":0}"
6,/data,"{""sample_key"":""690101_60"",""timestamp0"":690101,""timestamp"":60,""stroke_id"":22,""xyp"":[0.39642768141945783,0.47958817915482954,0.009303719008264728],""rel_xyp"":[0.00008036782296683143,0.0008589311079545414,0.0035082644628097277],""rel_xyp_lp"":[0.0000024282473657867903,0.000025951893721721882,0.00040480659603669733],""dx_dy"":[5.590711368033432e-7,0.00000597507277455676],""s"":0.0006001171152138223,""angle"":1.4775007050541655,""segment_id"":0}"
7,/data,"{""sample_key"":""690101_70"",""timestamp0"":690101,""timestamp"":70,""stroke_id"":22,""xyp"":[0.39644637161084545,0.47978793057528407,0.009789256198347454],""rel_xyp"":[0.00009905801435444728,0.0010586825284090717,0.0039938016528924545],""rel_xyp_lp"":[0.0000061205378131495605,0.00006541324787774497,0.000753872807926968],""dx_dy"":[0.000001443898390267637,0.000015431664045916238],""s"":0.0015499067642520997,""angle"":1.4775007050541997,""segment_id"":0}"
8,/data,"{""sample_key"":""690113_80"",""timestamp0"":690113,""timestamp"":80,""stroke_id"":22,""xyp"":[0.3985288742690057,0.48924763997395837,0.011477272727272668],""rel_xyp"":[0.002181560672514682,0.01051839192708337,0.005681818181817668],""rel_xyp_lp"":[0.000013581343345920538,0.00014079273380824525,0.0012289301787091634],""dx_dy"":[0.000003216420657126358,0.0000335039211327593],""s"":0.003365795735206972,""angle"":1.4750883106674835,""segment_id"":0}"
9,/data,"{""sample_key"":""690126_90"",""timestamp0"":690126,""timestamp"":90,""stroke_id"":22,""xyp"":[0.40034318066801605,0.49595759465144235,0.012246503496503306],""rel_xyp"":[0.00399586707152505,0.017228346604567346,0.006451048951048306],""rel_xyp_lp"":[0.000031508090295067935,0.0002863207106785207,0.0018037025157811204],""dx_dy"":[0.000007264007516740216,0.0000671138921450505],""s"":0.006750585399845504,""angle"":1.4629819830620046,""segment_id"":0}"
10,/data,"{""sample_key"":""690139_100"",""timestamp0"":690139,""timestamp"":100,""stroke_id"":22,""xyp"":[0.40180868336707176,0.4995164137620193,0.012097902097901923],""rel_xyp"":[0.0054613697705807596,0.020787165715144273,0.006302447552446923],""rel_xyp_lp"":[0.00008309569456616426,0.000602040540000663,0.002441853017455113],""dx_dy"":[0.00001867224468826733,0.00013730847553586578],""s"":0.013857225615426046,""angle"":1.4356378413046151,""segment_id"":0}"
11,/data,"{""sample_key"":""690139_110"",""timestamp0"":690139,""timestamp"":110,""stroke_id"":22,""xyp"":[0.403680098684211,0.50360107421875,0.011704545454545003],""rel_xyp"":[0.007332785087720006,0.024871826171875,0.005909090909090003],""rel_xyp_lp"":[0.00022236183282902704,0.0013039935646759959,0.00311439261895354],""dx_dy"":[0.00005019969412519987,0.00029384084397889195],""s"":0.029809805581467844,""angle"":1.401590127435647,""segment_id"":0}"
12,/data,"{""sample_key"":""690156_120"",""timestamp0"":690156,""timestamp"":120,""stroke_id"":22,""xyp"":[0.40520188338493335,0.5071016199448529,0.011504010695186764],""rel_xyp"":[0.008854569788442346,0.02837237189797792,0.005708556149731764],""rel_xyp_lp"":[0.0005364119566561605,0.0027105253290449407,0.003803998365432782],""dx_dy"":[0.00012365149691544392,0.0006157138044470866],""s"":0.0628007310209153,""angle"":1.372606418279798,""segment_id"":0}"
13,/data,"{""sample_key"":""690169_130"",""timestamp0"":690169,""timestamp"":130,""stroke_id"":22,""xyp"":[0.4071606675944672,0.5114534818209134,0.011311188811188616],""rel_xyp"":[0.010813353997976172,0.032724233774038436,0.005515734265733616],""rel_xyp_lp"":[0.0011250799550756964,0.005129829923592645,0.004491373884644813],""dx_dy"":[0.00026404599916512534,0.0011795503214872525],""s"":0.12087428389015549,""angle"":1.3505737856375233,""segment_id"":0}"
14,/data,"{""sample_key"":""690169_140"",""timestamp0"":690169,""timestamp"":140,""stroke_id"":22,""xyp"":[0.410139117324561,0.517791748046875,0.011136363636364],""rel_xyp"":[0.013791803728069985,0.0390625,0.0053409090909089995],""rel_xyp_lp"":[0.0020655532770108252,0.008705538899965457,0.005137593763892777],""dx_dy"":[0.0004867633287135992,0.002003283307884624],""s"":0.20615728339861056,""angle"":1.3324329409700078,""segment_id"":0}"
15,/data,"{""sample_key"":""690190_150"",""timestamp0"":690190,""timestamp"":150,""stroke_id"":22,""xyp"":[0.4121052957915619,0.5208144414992559,0.011298701298701619],""rel_xyp"":[0.015757982195070908,0.04208519345238093,0.0055032467532466186],""rel_xyp_lp"":[0.003383134942379577,0.013323896289257488,0.005681286277674448],""dx_dy"":[0.0007850687539455765,0.0030034819020083496],""s"":0.31043898730851044,""angle"":1.3151302705569692,""segment_id"":0}"
16,/data,"{""sample_key"":""690190_160"",""timestamp0"":690190,""timestamp"":160,""stroke_id"":22,""xyp"":[0.4140714742585629,0.523837134951637,0.011461038961039238],""rel_xyp"":[0.017724160662071886,0.045107886904761973,0.005665584415584238],""rel_xyp_lp"":[0.005045337931948659,0.0186415810485092,0.006056583177728734],""dx_dy"":[0.0011275906937888878,0.004005617780459336],""s"":0.4161302028914903,""angle"":1.2963950679385812,""segment_id"":0}"
