,0,1
0,/data,"{""sample_key"":""3429476_50"",""timestamp0"":3429476,""timestamp"":50,""stroke_id"":49,""xyp"":[0.177922834429825,0.89373779296875,0.013395979020979384],""rel_xyp"":[0,0,0.002145979020979384],""rel_xyp_lp"":[0,0,0.000014199759570339949],""xyp_sg"":[0,0,0.000008637478459],""s"":0,""angle"":0,""da"":0,""segment_id"":0}"
1,/data,"{""sample_key"":""3429489_60"",""timestamp0"":3429489,""timestamp"":60,""stroke_id"":49,""xyp"":[0.177922834429825,0.89373779296875,0.013854895104895152],""rel_xyp"":[0,0,0.0026048951048951528],""rel_xyp_lp"":[0,0,0.0000712576414373247],""xyp_sg"":[-9.6429e-11,0,0.000028081061828],""s"":9.6429e-9,""angle"":3.141592653589793,""da"":0,""segment_id"":0}"
2,/data,"{""sample_key"":""3429502_70"",""timestamp0"":3429502,""timestamp"":70,""stroke_id"":49,""xyp"":[0.17792019863360364,0.89373779296875,0.014248251748251308],""rel_xyp"":[-0.000002635796221367448,0,0.0029982517482513085],""rel_xyp_lp"":[-8.97587858273053e-10,0,0.0002088611161209274],""xyp_sg"":[-1.564286e-9,0,0.00006720944657],""s"":1.5642859999999998e-7,""angle"":3.141592653589793,""da"":0,""segment_id"":0}"
3,/data,"{""sample_key"":""3429502_80"",""timestamp0"":3429502,""timestamp"":80,""stroke_id"":49,""xyp"":[0.1779070196524967,0.89373779296875,0.014466783216782847],""rel_xyp"":[-0.00001581477732831571,0,0.0032167832167828477],""rel_xyp_lp"":[-1.3983911513776574e-8,0,0.0004622869624817756],""xyp_sg"":[-1.6578571e-8,-7.3232144e-8,0.000130849075504],""s"":0.000007508525774903338,""angle"":4.48975780878322,""da"":0,""segment_id"":0}"
4,/data,"{""sample_key"":""3429515_90"",""timestamp0"":3429515,""timestamp"":90,""stroke_id"":49,""xyp"":[0.1777633687584347,0.8917306753305289,0.014724650349649922],""rel_xyp"":[-0.000159465671390302,-0.0020071176382211453,0.003474650349649923],""rel_xyp_lp"":[-1.4505639474389083e-7,-6.834991292529954e-7,0.000845796519673079],""xyp_sg"":[-1.09221432e-7,-9.24982089e-7,0.00021726200066],""s"":0.00009314081737771763,""angle"":4.5948537096579924,""da"":0,""segment_id"":0}"
5,/data,"{""sample_key"":""3429528_100"",""timestamp0"":3429528,""timestamp"":100,""stroke_id"":49,""xyp"":[0.1777791835357627,0.8889512282151443,0.015301573426573307],""rel_xyp"":[-0.00014365089406231935,-0.0047865647536057265,0.004051573426573307],""rel_xyp_lp"":[-9.180240977869447e-7,-0.000008177540869181002,0.0013420666810353642],""xyp_sg"":[-4.72882164e-7,-0.000005781728305,0.000316086458042],""s"":0.0005801034367582,""angle"":4.630781559488179,""da"":0.4431638867864971,""segment_id"":0}"
6,/data,"{""sample_key"":""3429541_110"",""timestamp0"":3429541,""timestamp"":110,""stroke_id"":49,""xyp"":[0.1779465565958166,0.8853759765625,0.01582604895104908],""rel_xyp"":[0.000023722165991585387,-0.00836181640625,0.004576048951049079],""rel_xyp_lp"":[-0.0000037535153076171523,-0.00004828331369624455,0.001904822119315562],""xyp_sg"":[-0.000001445728572,-0.000024050688808,0.000410027045291],""s"":0.0024094102250201265,""angle"":4.6523494943045485,""da"":0.3162537432134471,""segment_id"":0}"
7,/data,"{""sample_key"":""3429541_120"",""timestamp0"":3429541,""timestamp"":120,""stroke_id"":49,""xyp"":[0.178196957236842,0.88079833984375,0.015738636363636],""rel_xyp"":[0.00027412280701699654,-0.012939453125,0.0044886363636360005],""rel_xyp_lp"":[-0.000010690405467919647,-0.00018955836464909617,0.0024742762123552155],""xyp_sg"":[-0.000003263453664,-0.000075502284744,0.000480415386846],""s"":0.007557278036026681,""angle"":4.669192623669507,""da"":0.04163654144191309,""segment_id"":0}"
8,/data,"{""sample_key"":""3429554_130"",""timestamp0"":3429554,""timestamp"":130,""stroke_id"":49,""xyp"":[0.17860550565114738,0.87530517578125,0.01753059440559446],""rel_xyp"":[0.0006826712213223729,-0.0184326171875,0.006280594405594461],""rel_xyp_lp"":[-0.000022139352306008632,-0.0005624491068494777,0.0029984033653298278],""xyp_sg"":[-0.000005438831977,-0.000192073435755,0.000514437269885],""s"":0.01921504244491907,""angle"":4.684080125490106,""da"":0.021686389584555488,""segment_id"":0}"
9,/data,"{""sample_key"":""3429567_140"",""timestamp0"":3429567,""timestamp"":140,""stroke_id"":49,""xyp"":[0.17916165865384653,0.8693354679987981,0.01901660839160823],""rel_xyp"":[0.001238824224021523,-0.024402324969951872,0.00776660839160823],""rel_xyp_lp"":[-0.000032856147008416134,-0.0013577147394957503,0.003451227283899116],""xyp_sg"":[-0.000005948196304,-0.000414448441006,0.000510963378474],""s"":0.04144911232964764,""angle"":4.698037887803355,""da"":0.016624328781590814,""segment_id"":0}"
10,/data,"{""sample_key"":""3429580_150"",""timestamp0"":3429580,""timestamp"":150,""stroke_id"":49,""xyp"":[0.17983378669028377,0.8628516564002403,0.020249125874125612],""rel_xyp"":[0.0019109522604587592,-0.030886136568509692,0.008999125874125612],""rel_xyp_lp"":[-0.000028240903856453767,-0.0027977888565269,0.003844153689481595],""xyp_sg"":[-6.67542906e-7,-0.000782522838563,0.000482739764266],""s"":0.07825231232917186,""angle"":4.711535915514023,""da"":0.014721810655279777,""segment_id"":0}"
11,/data,"{""sample_key"":""3429593_160"",""timestamp0"":3429593,""timestamp"":160,""stroke_id"":49,""xyp"":[0.1805889423076926,0.8558373084435096,0.02121066433566454],""rel_xyp"":[0.002666107877867585,-0.03790048452524042,0.009960664335664539],""rel_xyp_lp"":[0.00001656511370767542,-0.005089334674414949,0.00422909958835059],""xyp_sg"":[0.000016446407244,-0.001321867341176,0.000453780899988],""s"":0.13219696486602645,""angle"":4.724830137061272,""da"":0.013873081680744748,""segment_id"":0}"
12,/data,"{""sample_key"":""3429593_170"",""timestamp0"":3429593,""timestamp"":170,""stroke_id"":49,""xyp"":[0.18137968117408876,0.8482313889723557,0.021385489510489922],""rel_xyp"":[0.0034568467442637474,-0.045506403996394273,0.010135489510489922],""rel_xyp_lp"":[0.00013360984393034512,-0.008374080789399637,0.00468831148501206],""xyp_sg"":[0.000052128583775,-0.002031253417954,0.000451934407465],""s"":0.20319222025452144,""angle"":4.7380466082426524,""da"":0.013472521476300958,""segment_id"":0}"
13,/data,"{""sample_key"":""3429606_180"",""timestamp0"":3429606,""timestamp"":180,""stroke_id"":49,""xyp"":[0.1818857540485828,0.8398179274338943,0.022014860139860537],""rel_xyp"":[0.003962919618757776,-0.053919865534855727,0.010764860139860537],""rel_xyp_lp"":[0.00035553649375598135,-0.012696294712613718,0.005306434383760057],""xyp_sg"":[0.000111635825306,-0.002877311315387,0.000498456240166],""s"":0.287947616123937,""angle"":4.7511681902571254,""da"":0.013277129763617168,""segment_id"":0}"
14,/data,"{""sample_key"":""3429619_190"",""timestamp0"":3429619,""timestamp"":190,""stroke_id"":49,""xyp"":[0.1824524502361674,0.8310734675480769,0.023151223776223997],""rel_xyp"":[0.004529615806342396,-0.06266432542067313,0.011901223776223997],""rel_xyp_lp"":[0.0007069162607590905,-0.01799953801575729,0.006132471556490557],""xyp_sg"":[0.000196240085643,-0.00379994744435,0.000598474231083],""s"":0.3805011268187687,""angle"":4.763985985557532,""da"":0.013123819328287212,""segment_id"":0}"
15,/data,"{""sample_key"":""3429632_200"",""timestamp0"":3429632,""timestamp"":200,""stroke_id"":49,""xyp"":[0.18314039304993276,0.8220073993389424,0.024759615384615387],""rel_xyp"":[0.005217558620107754,-0.0717303936298076,0.013509615384615387],""rel_xyp_lp"":[0.001195622708057856,-0.024153738221317236,0.00715233002450247],""xyp_sg"":[0.000301375897834,-0.004727242514491,0.000736948510166],""s"":0.4736839581683808,""angle"":4.776055818114049,""da"":0.012839073942043422,""segment_id"":0}"
16,/data,"{""sample_key"":""3429632_210"",""timestamp0"":3429632,""timestamp"":210,""stroke_id"":49,""xyp"":[0.18378616312415663,0.812171349158654,0.026682692307692303],""rel_xyp"":[0.005863328694331621,-0.08156644381009603,0.015432692307692304],""rel_xyp_lp"":[0.001807460280703678,-0.031000632777665606,0.008292132105748334],""xyp_sg"":[0.000416453141952,-0.005594280548394,0.000883201777469],""s"":0.5609760072728704,""angle"":4.786694585663155,""da"":0.012218358269792784,""segment_id"":0}"
17,/data,"{""sample_key"":""3429645_220"",""timestamp0"":3429645,""timestamp"":220,""stroke_id"":49,""xyp"":[0.18418285045546587,0.8014268141526442,0.02679632867132892],""rel_xyp"":[0.006260016025640858,-0.09231097881610584,0.015546328671328921],""rel_xyp_lp"":[0.0025075318876533973,-0.03839910471312634,0.009454469847687098],""xyp_sg"":[0.000526797201019,-0.00635905796662,0.001003115670756],""s"":0.6380841129023253,""angle"":4.795042266532822,""da"":0.011045675265701438,""segment_id"":0}"
18,/data,"{""sample_key"":""3429658_230"",""timestamp0"":3429658,""timestamp"":230,""stroke_id"":49,""xyp"":[0.1845913988697706,0.7897503192608172,0.026944930069930307],""rel_xyp"":[0.006668564439945596,-0.10398747370793282,0.015694930069930307],""rel_xyp_lp"":[0.0032488720580937276,-0.04625638223123904,0.010565479900535697],""xyp_sg"":[0.000617218320258,-0.00701051345095,0.001073239254765],""s"":0.7037631512150447,""angle"":4.800204365094558,""da"":0.00914232074928234,""segment_id"":0}"
19,/data,"{""sample_key"":""3429671_240"",""timestamp0"":3429671,""timestamp"":240,""stroke_id"":49,""xyp"":[0.18500258308029655,0.7772874098557694,0.027591783216783308],""rel_xyp"":[0.0070797486504715346,-0.11645038311298062,0.01634178321678331],""rel_xyp_lp"":[0.003984300583667654,-0.05454140638114548,0.011600614087629224],""xyp_sg"":[0.000675941701047,-0.007567234802991,0.001089118886739],""s"":0.7597363999889208,""angle"":4.801477334979984,""da"":0.006435281316327313,""segment_id"":0}"
20,/data,"{""sample_key"":""3429671_250"",""timestamp0"":3429671,""timestamp"":250,""stroke_id"":49,""xyp"":[0.185358415570175,0.7642822265625001,0.029034090909090995],""rel_xyp"":[0.007435581140349978,-0.1294555664062499,0.017784090909090996],""rel_xyp_lp"":[0.0046761168154628085,-0.06328337023683585,0.0125742754152524],""xyp_sg"":[0.000697510433383,-0.008068673312664,0.001063641626388],""s"":0.8098765944955714,""angle"":4.798621332170089,""da"":0.003028856146103154,""segment_id"":0}"
21,/data,"{""sample_key"":""3429684_260"",""timestamp0"":3429684,""timestamp"":260,""stroke_id"":49,""xyp"":[0.18576696398448037,0.7503849909855769,0.02986451048951023],""rel_xyp"":[0.007844129554655355,-0.14335280198317313,0.018614510489510232],""rel_xyp_lp"":[0.005301026817634525,-0.072558757989001,0.013509508268734977],""xyp_sg"":[0.000683723075781,-0.008562578819692,0.001017607632093],""s"":0.8589833135037809,""angle"":4.7920700524859745,""da"":-0.000752746101816415,""segment_id"":0}"
22,/data,"{""sample_key"":""3429697_270"",""timestamp0"":3429697,""timestamp"":270,""stroke_id"":49,""xyp"":[0.18619396297233493,0.7358633188100963,0.030939685314685002],""rel_xyp"":[0.008271128542509915,-0.15787447415865374,0.019689685314685002],""rel_xyp_lp"":[0.00585079804505793,-0.08246926126417375,0.014416847563939201],""xyp_sg"":[0.00064244819805,-0.009092514403164,0.000969048822299],""s"":0.9115182820926987,""angle"":4.782928574169716,""da"":-0.004395886434369278,""segment_id"":0}"
23,/data,"{""sample_key"":""3429710_280"",""timestamp0"":3429710,""timestamp"":280,""stroke_id"":49,""xyp"":[0.1865497954622134,0.7208392803485576,0.03159527972027962],""rel_xyp"":[0.008626961032388386,-0.1728985126201924,0.020345279720279618],""rel_xyp_lp"":[0.006330189447482891,-0.09311487635224655,0.015295049024823499],""xyp_sg"":[0.000584991648793,-0.009688233956695,0.000927319342736],""s"":0.9705879271287873,""angle"":4.772697417765056,""da"":-0.0073252592430228525,""segment_id"":0}"
24,/data,"{""sample_key"":""3429727_290"",""timestamp0"":3429727,""timestamp"":290,""stroke_id"":49,""xyp"":[0.18676833397832782,0.705780029296875,0.03146724598930506],""rel_xyp"":[0.008845499548502805,-0.187957763671875,0.02021724598930506],""rel_xyp_lp"":[0.006753307999907412,-0.10456896186444214,0.016143313402138936],""xyp_sg"":[0.000523100083228,-0.010360085405409,0.000893735152204],""s"":1.0373283149728523,""angle"":4.762838007205828,""da"":-0.009093928464943946,""segment_id"":0}"
