,logtype,sample_key,timestamp0,timestamp,stroke_id,segment_id,x,y,p,x_,y_,p_,x0,y0,p0,x1,y1,s,angle,dangle,input,audio,condition
51,data,251856_510,251856,510,1,1,0.480725740131579,0.635284423828125,0.12807255244755253,-0.0037349232456140302,0.001953125,0.11312937062937053,-0.0037354329697487022,0.001954094701767879,0.1130902510119027,-8.307211129456949e-06,-5.0127997860490055e-06,0.0009702469708501355,3.6845285765348157,-0.07031830697591013,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
52,data,251873_520,251873,520,1,1,0.480725740131579,0.635284423828125,0.12847927807486637,-0.0037349232456140302,0.001953125,0.11353609625668437,-0.0037356057171837147,0.0019537588985835833,0.1129261185080793,-4.505269113181092e-06,-2.3929079895216644e-06,0.0005101319283136486,3.62983723794977,-0.07115179807343108,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
53,data,251873_530,251873,530,1,1,0.480725740131579,0.635284423828125,0.12871323529411755,-0.0037349232456140302,0.001953125,0.11377005347593555,-0.0037348476028498234,0.001953531230557622,0.11275082322343391,-1.7475013663684202e-06,-9.99794942364385e-07,0.00020132935583855872,3.6612660777242496,-0.04849154588512783,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
54,data,251891_540,251891,540,1,1,0.480720029239766,0.6352742513020834,0.12899621212121198,-0.0037406341374270347,0.0019429524739583703,0.11405303030302999,-0.0037340545875155402,0.001953226381560824,0.11262713251286857,-1.295990725338472e-07,-4.3266405467927167e-07,4.5165706438972165e-05,4.421356629761064,0.12989483262923796,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
55,data,251891_550,251891,550,1,2,0.48071051108674434,0.635257297092014,0.12931186868686867,-0.0037501522904486717,0.0019259982638889506,0.11436868686868668,-0.0037337159699871686,0.00195285616708773,0.11260554960243623,4.985129191240924e-07,-3.0095863830573426e-07,5.8231540637739064e-05,5.740040266228222,0.4902542771198106,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
56,data,251907_560,251907,560,1,2,0.480700041118421,0.63525390625,0.12960227272727248,-0.003760622258771995,0.001922607421875,0.11465909090909049,-0.0037339955005860773,0.00195240274469699,0.1127130917170332,4.3520660579293106e-07,-3.387371243078908e-07,5.514958106007544e-05,5.6217941944025105,0.6062688101409454,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
57,data,251925_570,251925,570,1,2,0.480691474780702,0.63525390625,0.12988636363636324,-0.003769188596491002,0.001922607421875,0.11494318181818125,-0.003734931604349161,0.0019516220727053327,0.1129475654975875,-1.0891606921155546e-08,-4.641952568412277e-07,4.6432301641768555e-05,4.68892986766264,0.3255765144518227,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
58,data,251925_580,251925,580,1,2,0.480691474780702,0.63525390625,0.13017045454545434,-0.003769188596491002,0.001922607421875,0.11522727272727235,-0.003736640942230287,0.0019500091238352532,0.11328049938230615,-6.388343791485264e-07,-7.668609833538114e-07,9.980907432555708e-05,4.017817296310085,-0.18581890654675393,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
59,data,251940_590,251940,590,1,2,0.480691474780702,0.63525390625,0.1305681818181818,-0.003769188596491002,0.001922607421875,0.11562499999999981,-0.0037393863804631856,0.00194701185107417,0.1136678519856453,-1.3986262596244565e-06,-1.4082252888856345e-06,0.00019847553699053509,3.9304106600655055,-0.5223236110417862,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
60,data,251940_600,251940,600,1,2,0.480691474780702,0.63525390625,0.13113636363636377,-0.003769188596491002,0.001922607421875,0.11619318181818178,-0.0037434428151154036,0.001942390022839871,0.11406438069785427,-2.3349405172677943e-06,-2.4635665345401126e-06,0.00033942756648929937,3.9537898238258915,-0.40945279487503705,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
61,data,251958_610,251958,610,1,2,0.480691474780702,0.63525390625,0.13150568181818198,-0.003769188596491002,0.001922607421875,0.11656249999999999,-0.003748840638244058,0.0019364713229125588,0.11443694422589937,-3.46199406749115e-06,-3.7920600580929596e-06,0.0005134697888632583,3.9724603551759023,-0.1496966497457668,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
62,data,251975_620,251975,620,1,2,0.480691474780702,0.63525390625,0.1318382352941178,-0.003769188596491002,0.001922607421875,0.11689505347593582,-0.0037551741255927333,0.0019301225868516398,0.11477286945724909,-4.652062450576566e-06,-5.031360212883731e-06,0.0006852464566552232,3.966140606446154,-0.006130368461746527,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
63,data,251975_630,251975,630,1,2,0.480691474780702,0.63525390625,0.13203877005347606,-0.003769188596491002,0.001922607421875,0.11709558823529406,-0.0037616273206352827,0.0019244497581463178,0.11508058597926858,-5.621319082152335e-06,-5.739162184393459e-06,0.0008033505511427863,3.9373635180273276,0.0026256498543905105,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
64,data,251993_640,251993,640,1,2,0.480691474780702,0.63525390625,0.13219696969696967,-0.003769188596491002,0.001922607421875,0.11725378787878768,-0.0037672218353970543,0.001920392906213947,0.11538185713209452,-6.034472295452669e-06,-5.6015798018088756e-06,0.0008233623270506063,3.889805271397531,-0.01630659420052949,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
65,data,251993_650,251993,650,1,2,0.480691474780702,0.63525390625,0.13229166666666634,-0.003769188596491002,0.001922607421875,0.11734848484848434,-0.0037711561318543134,0.0019184109145628354,0.11569862869559272,-5.667869702483098e-06,-4.5850497337139844e-06,0.0007290228256025767,3.8217699672549585,-0.03777161108905114,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
66,data,252009_660,252009,660,1,2,0.480691474780702,0.63525390625,0.13235085227272714,-0.003769188596491002,0.001922607421875,0.11740767045454514,-0.003773070653703547,0.0019183768271965954,0.11604049970050719,-4.532186744065866e-06,-2.9530362893571364e-06,0.0005409356709382967,3.719070676012399,-0.06097334116398789,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
67,data,252009_670,252009,670,1,2,0.480691474780702,0.63525390625,0.132386363636364,-0.003769188596491002,0.001922607421875,0.117443181818182,-0.0037731311924770524,0.0019196938119831314,0.1163985073751034,-2.885656199003118e-06,-1.152797134372377e-06,0.00031074029239643654,3.5216611927500585,-0.10021392459396705,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
68,data,252026_680,252026,680,1,2,0.480691474780702,0.63525390625,0.13241978609625693,-0.003769188596491002,0.001922607421875,0.11747660427807494,-0.0037719191649110725,0.0019215519855265682,0.11674752765476777,-1.1369719650776476e-06,3.6010560455388644e-07,0.00011926362797616246,2.8348647898231505,-0.24099897376536616,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
69,data,252042_690,252042,690,1,3,0.480691474780702,0.63525390625,0.1324751420454546,-0.003769188596491002,0.001922607421875,0.11753196022727261,-0.0037701980051399364,0.0019232089413646855,0.1170554885253789,3.067742221228749e-07,1.2771211933672397e-06,0.00013134492627836286,1.3350550578646043,-0.5857635704969958,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
70,data,252042_700,252042,700,1,3,0.480691474780702,0.63525390625,0.13258167613636335,-0.003769188596491002,0.001922607421875,0.11763849431818135,-0.003768659694025091,0.0019241926614959686,0.11729500960318395,1.1755106694026672e-06,1.5146797980299738e-06,0.00019173106749923523,0.9108127104962604,-0.7803122065917731,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
71,data,252060_710,252060,710,1,3,0.480691474780702,0.63525390625,0.13272411616161583,-0.003769188596491002,0.001922607421875,0.11778093434343384,-0.0037677422672020957,0.0019243749225771154,0.11745285588411156,1.4037321435894342e-06,1.200289715736836e-06,0.00018469324115001615,0.707430300483378,-0.7552513863860251,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
72,data,252060_720,252060,720,1,3,0.480691474780702,0.63525390625,0.13288194444444418,-0.003769188596491002,0.001922607421875,0.11793876262626218,-0.003767565075738266,0.0019239196929826457,0.11753418392663331,1.116391628345429e-06,5.901396124584953e-07,0.0001262772754707838,0.4862754650400738,-0.532480340694738,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
73,data,252077_730,252077,730,1,3,0.480691474780702,0.63525390625,0.1331684491978609,-0.003769188596491002,0.001922607421875,0.1182252673796789,-0.00376797767274117,0.001923152406795487,0.11756083480421346,5.535283084357693e-07,-3.860376517202894e-08,5.548728132871724e-05,-0.06962852492890209,-0.32339044110431997,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
74,data,252094_740,252094,740,1,3,0.480691474780702,0.63525390625,0.13346256684491983,-0.003769188596491002,0.001922607421875,0.11851938502673784,-0.003768680575068521,0.0019224116095501555,0.11756502120265765,-2.771676259338829e-08,-4.784619673254956e-07,4.792640953645931e-05,-1.6286605317060974,-0.5856005309816996,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
75,data,252094_750,252094,750,1,3,0.480691474780702,0.63525390625,0.13372994652406395,-0.003769188596491002,0.001922607421875,0.11878676470588195,-0.0037693618435620468,0.0019219353703852262,0.11758108266487506,-4.354652050156957e-07,-6.387187816268456e-07,7.73040507853401e-05,-2.169188635566562,-0.7868173868846051,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
76,data,252111_760,252111,760,1,3,0.480691474780702,0.63525390625,0.1339639037433151,-0.003769188596491002,0.001922607421875,0.1190207219251331,-0.003769801635874144,0.001921810385903859,0.11763797463067183,-5.857291092633025e-07,-5.435650567835204e-07,7.990879553556376e-05,-2.393513797719899,-0.7859138636157605,"[1, 'sensel']","[1, 1, 0, 0, 0]",c0
